status,unregistered,guest,title,participants,cabinet,guestid,host,date,id,guest_contact_country,guest_code,guest_name,guest_cost_min,guest_main_category,guest_acronym,guest_accredited,guest_cost_max,guest_fte,guest_cost_absolute,guest_id,guest_sub_category
registered,,,Various ongoing trade negotiations,5,Cabinet members of Commissioner Cecilia Malmström,d93b9bc79a9142f6b673c57bd03ceed7,Maria Asenius Christian Burgsmueller,2015-02-18T00:00:00,5133d77e2af35613494385bcb200dd3f,21,64926487056-58,spiritsEUROPE,500000,2,,3,599999,3.5,,d93b9bc79a9142f6b673c57bd03ceed7,25
registered,,,Presentation of the SNAM Company strategy,1,Cabinet members of Commissioner Miguel Arias Cañete,c5f2571270ac40b2954edeb8e08b1288,Silvia Bartolini Joachim Balke,2015-06-04T00:00:00,8524824fbe46f9eb00c622dfe4f7b640,108,284336314886-25,Snam S.p.A.,100000,2,Snam S.p.A.,2,199999,1,,c5f2571270ac40b2954edeb8e08b1288,21
registered,,,Protection of geographical vidications online,1,,c00c78ae1efa46e2863cfa1551b0c142,Commissioner Günther Oettinger,2015-03-30T00:00:00,2196abec586c70ac66831d5813860361,21,93296213494-75,European Federation of Origin Wines,50000,2,EFOW,,99999,1,,c00c78ae1efa46e2863cfa1551b0c142,26
registered,,,Digital Single Market,1,Cabinet members of President Jean-Claude Juncker,6f1a228ff07f4768b63eb8411651f36e,Martin Selmayr Pauline Rouch Luc Tholoniat,2015-06-01T00:00:00,3a8115f0c1e7d1c4e0679a8c829f2617,21,25487567824-45,European Round Table of Industrialists,,2,ERT,,9999,2.25,,6f1a228ff07f4768b63eb8411651f36e,25
registered,,,EU-China Trade and Investmens,1,Cabinet members of High Representative/Vice-President Federica Mogherini,e94bbba3bb4941e1adbc255cac9df085,Igor Driesmans,2015-02-05T00:00:00,9d59452251c21f359e248214705965e8,233,07783117686-61,E3G,900000,3,E3G,4,999999,25,,e94bbba3bb4941e1adbc255cac9df085,31
registered,,,Energy Union,1,Cabinet members of Vice-President Maroš Šefčovič,495f921aa201408aba0d56c98fffeff5,Juraj Nociar,2015-06-17T00:00:00,532edd42dffd730daa33f4ef93d066c4,234,4016736872-59,General Electric Company,3250000,2,GE,4,3499999,9.5,,495f921aa201408aba0d56c98fffeff5,21
registered,,,European Economic Governance,1,Cabinet members of Vice-President Valdis Dombrovskis,c2c22b1c65374606b112021d74b43f60,Jan Ceyssens,2015-06-18T00:00:00,6ff2a39f58146b86b5235ab4d3989294,82,488753210783-18,Stiftung Ordnungspolitik - Centrum für Europäische Politik,10000,4,CEP,4,24999,12,,c2c22b1c65374606b112021d74b43f60,41
registered,,,Investment plan,1,,a23f8e9791f94b61b73df1fba5ffe75b,Vice-President Jyrki Katainen,2015-01-23T00:00:00,042e9a73653dea6a6055ba4e0cba1e7f,233,53891615036-88,Bank of America Merrill Lynch,1250000,2,BAC,,1499999,2.75,,a23f8e9791f94b61b73df1fba5ffe75b,21
registered,,,Investment plan,1,Cabinet members of Vice-President Jyrki Katainen,a23f8e9791f94b61b73df1fba5ffe75b,Edward Bannerman,2015-01-23T00:00:00,e7a3f31b1d8bc3bfb118ae1f9b6f1fa8,233,53891615036-88,Bank of America Merrill Lynch,1250000,2,BAC,,1499999,2.75,,a23f8e9791f94b61b73df1fba5ffe75b,21
registered,,,Duty free imports of two types of plastics,1,Cabinet members of Commissioner Cecilia Malmström,a36a97d0dec8483f9211d4e38f5bf2ae,Maria Asenius Nele Eichhorn,2015-06-11T00:00:00,c8cd4c6e2627d73f5b194a54a52688ab,21,93255296152-29,European Plastics Converters Association,,2,EuPC,1,,1.5,400000,a36a97d0dec8483f9211d4e38f5bf2ae,25
registered,,,"Trade, transparency and corruption",1,Cabinet members of Commissioner Cecilia Malmström,771d1875a43247c2af0b1426bdcefa69,Miguel Ceballos Baron Cécile Billaux,2015-03-18T00:00:00,3fb65832f63ce1b6b57e84398f7878f3,82,501222919-71,Transparency International,1000000,3,TI,9,1249999,13.75,,771d1875a43247c2af0b1426bdcefa69,31
registered,,,Meeting to present the BMW's positions on diesel strategy and the electrification of fleets,1,Cabinet members of Commissioner Miguel Arias Cañete,9fa785f89aab455cbfc7833ca4931713,Maria Cristina Lobillo Borrero Silvia Bartolini,2015-05-28T00:00:00,fd4f36de0341db6168963b0aa4f789a0,82,7193977808-18,Bayerische Motoren Werke Aktiengesellschaft,1250000,2,BMW Group,4,1499999,5.25,,9fa785f89aab455cbfc7833ca4931713,21
registered,,,EDCs & public health protectio; GMOs; Glyphosate;Sustainable food,1,Cabinet members of Commissioner Vytenis Andriukaitis,f7594586f6e44cdea5c5d9e658722f62,Nathalie Chaze,2015-06-17T00:00:00,cc99d33c3b91dd45f7e38b56b1619a2e,58,70309834043-10,Green 10,,3,,,9999,0.25,,f7594586f6e44cdea5c5d9e658722f62,31
registered,,,Country of origin labelling for meat as ingredient,1,Cabinet members of Commissioner Vytenis Andriukaitis,e18db30ad50a45a38018e7c281980f6b,Nathalie Chaze,2015-06-09T00:00:00,e40fbaf86ab50fa4b38a5247f1da76d8,155,02978802379-31,Centre de liaison des industries transformatrices de viande de l'UE,,2,CLITRAVI,1,,2.25,300000,e18db30ad50a45a38018e7c281980f6b,25
registered,,,Financial Services Policy,1,,6743f61999c94d748a4f9776acfee247,Commissioner Jonathan Hill,2015-06-29T00:00:00,e481daae1a44cc40d5fdd2bd7ed72a41,233,483974815034-52,The Royal Bank of Scotland,900000,2,RBS,,999999,1,,6743f61999c94d748a4f9776acfee247,21
registered,,,Financial Services Policy,1,,39533ca5b74d4354aabc235912978c38,Commissioner Jonathan Hill,2015-06-29T00:00:00,2d38f7ab96f4e5f72a83539003e5ae59,233,55916968748-36,Moody's Shared Services UK Ltd.,500000,2,Moody's,,599999,1.25,,39533ca5b74d4354aabc235912978c38,21
registered,,,Financial Services Policy,1,Cabinet members of Commissioner Jonathan Hill,dc788a7f261142ae97f4630fa4db19f3,Denzil Davidson,2015-07-02T00:00:00,d1dbc8897a23594bad3b807fba7506a4,58,809359217881-29,Prism Group SE,,1,Prism Group,,9999,1.5,,dc788a7f261142ae97f4630fa4db19f3,11
registered,,,Regional development and the de-institutionalisation agenda,1,Cabinet members of Commissioner Corina Crețu,8cdcadcdbc9642f7906720e34ca23469,Dragos Bucurenci,2015-04-08T00:00:00,de0b53814a27912e4c8c8a84971f9cfa,233,849607914394-57,Lumos Foundation,,3,Lumos,,9999,2.75,,8cdcadcdbc9642f7906720e34ca23469,31
registered,,,Working dinner with Lord Mandelson,1,Cabinet members of President Jean-Claude Juncker,c75f8e81295d4cbb880758d6e18b3589,Martin Selmayr Clara Martinez Alberola Sandra Kramer Telmo Baltazar,2015-06-16T00:00:00,846e51f733bafe3f434b072486cea019,233,590425913785-60,Global Counsel LLP,300000,1,GC,,399999,2.75,,c75f8e81295d4cbb880758d6e18b3589,11
registered,,,Human Rights in China,1,Cabinet members of High Representative/Vice-President Federica Mogherini,36a480bcd35c40ccb8e50476db23a32c,Igor Driesmans,2015-04-23T00:00:00,e2b80c5bddb033eefeee8b25e4472261,21,11063928073-34,Amnesty International European Institutions Office,800000,3,AI EIO,16,899999,7.75,,36a480bcd35c40ccb8e50476db23a32c,31
registered,,,State of play Southern Gas Corridor,1,Cabinet members of Vice-President Maroš Šefčovič,34e7b7f3b2bb444890029db32ebc84d8,Bernd Biervert,2015-06-18T00:00:00,0323180a642f03e49baba730a0cc862e,15,293526811220-13,SOCAR Representative Office in Belgium,10000,2,SOCAR Belgium,2,24999,2,,34e7b7f3b2bb444890029db32ebc84d8,21
registered,,,"Eurozone macro-economic outlook and the Banking Union as it currently stands, as well as the state of the European and American economy",1,,a23f8e9791f94b61b73df1fba5ffe75b,Vice-President Valdis Dombrovskis,2015-01-21T00:00:00,9712f214de4d05850aeb32533d0da66b,233,53891615036-88,Bank of America Merrill Lynch,1250000,2,BAC,,1499999,2.75,,a23f8e9791f94b61b73df1fba5ffe75b,21
registered,,,"Eurozone macro-economic outlook and the Banking Union as it currently stands, as well as the state of the European and American economy",1,Cabinet members of Vice-President Valdis Dombrovskis,a23f8e9791f94b61b73df1fba5ffe75b,Tuure Taneli Lahti,2015-01-21T00:00:00,a9fac33e4b1a311cc575d5ec32546a6a,233,53891615036-88,Bank of America Merrill Lynch,1250000,2,BAC,,1499999,2.75,,a23f8e9791f94b61b73df1fba5ffe75b,21
registered,,,Investment Iniative,1,Cabinet members of Vice-President Jyrki Katainen,e5af46be9187437e90f05d221757f1ae,Miguel Gil Tertre,2015-06-05T00:00:00,b42835197db1404e3a3b8f3153258a75,21,03717581957-02,Caterpillar Belgium SA,300000,2,,2,399999,2,,e5af46be9187437e90f05d221757f1ae,21
registered,,,Securitisation,1,Cabinet members of Vice-President Jyrki Katainen,a23f8e9791f94b61b73df1fba5ffe75b,Valérie Herzberg,2015-02-16T00:00:00,3cd1446c8f3f358507655630fdbefcca,233,53891615036-88,Bank of America Merrill Lynch,1250000,2,BAC,,1499999,2.75,,a23f8e9791f94b61b73df1fba5ffe75b,21
registered,,,About an invitation to a business event in October,1,Cabinet members of Commissioner Cecilia Malmström,927a4fe575de4859a547abd148c2ef80,Nele Eichhorn Maria Asenius,2015-06-03T00:00:00,d30f68cfa7f1636f594074e967ae4695,21,163313114609-84,The European Azerbaijan Society - Brussels office,10000,3,TEAS,4,24999,2.5,,927a4fe575de4859a547abd148c2ef80,31
registered,,,TTIP & WTO,1,Cabinet members of Commissioner Cecilia Malmström,83d3e3235c5b40c5b4d8cb823e9b2019,Jon Nyman Maria Asenius,2015-03-04T00:00:00,ad3d8143a327649bcfd1f6c200560c32,21,07691616536-09,UPS Europe SPRL/BVBA,500000,2,,6,599999,6,,83d3e3235c5b40c5b4d8cb823e9b2019,21
registered,,,kellogg's sustainability activities in Agriculture and Production,1,Cabinet members of Commissioner Miguel Arias Cañete,ed9da75908bf412aafa332515b8ef9f6,Yvon Slingenberg,2015-06-04T00:00:00,580e29d6cf77613ecd6201dc5f334f75,105,89352824072-19,Kellogg Company,200000,2,,1,299999,3,,ed9da75908bf412aafa332515b8ef9f6,21
registered,,,Action by Quintiles carrying and Clinical Tyrials Registres for Pharmaceutical Companies.,1,Cabinet members of Commissioner Vytenis Andriukaitis,04f38551043e434d912bf4981bc57c5d,Paula Duarte Gaspar,2015-06-16T00:00:00,7f8d4976ae3f1ce87a9faf3273d43a4d,75,272435817776-55,Quintiles Benefit France,10000,2,,,24999,0.75,,04f38551043e434d912bf4981bc57c5d,21
registered,,,Training and skills issues in the metal sector,1,Cabinet members of Commissioner Marianne Thyssen,ef58fa9d720f4a4bb3d105039ccf23de,Julie Fionda,2015-06-05T00:00:00,ac3f1d30cdabcf43b08ce6345a411de4,21,457596413786-53,European Metal Union,25000,2,EMU,,49999,0.25,,ef58fa9d720f4a4bb3d105039ccf23de,26
registered,,,Financial Services Policy,1,,5c46c97f2f9044f2bb01c278e2bae69a,Commissioner Jonathan Hill,2015-06-29T00:00:00,6cdef830ab1cede5768dfaa3c4c3e1ee,233,550494915045-08,London Stock Exchange Group,400000,2,LSEG,1,499999,3.25,,5c46c97f2f9044f2bb01c278e2bae69a,21
registered,,,Financial Services Policy,1,,ccaa0cdcb58949db901da30a473518ea,Commissioner Jonathan Hill,2015-06-29T00:00:00,8ebb39dee933e57ae1191e6b1d8b99c5,234,319148015141-55,"McGraw Hill Financial, Inc.",500000,2,MHFI,1,599999,2.25,,ccaa0cdcb58949db901da30a473518ea,21
registered,,,Securitisation,1,Cabinet members of Commissioner Jonathan Hill,a23f8e9791f94b61b73df1fba5ffe75b,Lee Foulger,2015-03-09T00:00:00,9095bdf5cd5a649134aec0ace11dfd48,233,53891615036-88,Bank of America Merrill Lynch,1250000,2,BAC,,1499999,2.75,,a23f8e9791f94b61b73df1fba5ffe75b,21
registered,,,DSM,1,,c575d6b6a9754331933efb576034aefb,Director-General Robert Madelin,2015-06-17T00:00:00,877a4382f953d7188c6dbcd13f490051,214,365747616583-15,Spotify AB,10000,2,,,24999,0.25,,c575d6b6a9754331933efb576034aefb,21
registered,,,"The EU's Arctic Policy, G7 and EU commitments on climate, Free speech and Greenpeace in India",1,Cabinet members of President Jean-Claude Juncker,553809c289c74395993953b64d407835,Richard Szostak,2015-06-18T00:00:00,75f4aafddc9224c42b854c5e681bbd68,21,9832909575-41,Greenpeace European Unit,1000000,3,,13,1249999,7.25,,553809c289c74395993953b64d407835,31
registered,,,Meeting with Mr Billy Davis,1,Cabinet members of High Representative/Vice-President Federica Mogherini,7b14594c04e046a492de361ceb1e7aab,Igor Driesmans,2015-03-17T00:00:00,53e64d0c7a3f08b114bdf23efbe41c84,233,510112312234-63,European Alliance for Human Rights in North Korea,50000,3,EAHRNK,3,99999,3,,7b14594c04e046a492de361ceb1e7aab,31
registered,,,Meeting with Ms Maria Criscuolo,1,Cabinet members of High Representative/Vice-President Federica Mogherini,5f7bd1315ae646368d01f0cc55e05f5d,Stefano Manservisi,2015-01-28T00:00:00,e2a3765419fafa4a111a6b00fa6d8298,108,992314617304-87,TRIUMPH GROUP INTERNATIONAL,,2,TGI,,9999,6.5,,5f7bd1315ae646368d01f0cc55e05f5d,27
registered,,,cyber security,1,Cabinet members of Vice-President Andrus Ansip,e87947e46cf94cb199a485296cf895b9,Laure Chapuis-Kombos,2015-06-24T00:00:00,7991745de1c9f5c77a68b1238d61238a,215,499059113403-37,Zurich Insurance Company Ltd,400000,2,,,499999,3.25,,e87947e46cf94cb199a485296cf895b9,21
registered,,,GSMA position,1,Cabinet members of Vice-President Andrus Ansip,bd926a6fca154450bd2b60a73872b9a1,Jasmin Battista,2015-06-23T00:00:00,d191b6458e8d1c3ce0d7464cd94925d7,233,30988577529-37,GSMA Europe,1000000,2,GSMA Europe,9,1249999,4.5,,bd926a6fca154450bd2b60a73872b9a1,26
registered,,,protection privacy of EU citizens,1,Cabinet members of Vice-President Andrus Ansip,6cbb20c3c6084522bf8e2b8da842b298,Laure Chapuis-Kombos,2015-06-18T00:00:00,2d603778213999336627f64bccecd9b4,209,52431421-12,"Telefonica, S.A.",,2,,6,,6,2000000,6cbb20c3c6084522bf8e2b8da842b298,21
registered,,,DSM,1,Cabinet members of Vice-President Andrus Ansip,2e4944c46cf1406fa0f23c7c4383c129,Laure Chapuis-Kombos,2015-06-16T00:00:00,bdaa7cb9b31529e7d6f9b1b7dd0b19f2,234,7721359944-96,IBM Corporation,1500000,2,IBM,3,1749000,5.25,,2e4944c46cf1406fa0f23c7c4383c129,21
registered,,,Consumer cloud,1,Cabinet members of Vice-President Andrus Ansip,2e4944c46cf1406fa0f23c7c4383c129,Laure Chapuis-Kombos,2015-04-27T00:00:00,99177dc5fc3740f4e236f1dee5adf024,234,7721359944-96,IBM Corporation,1500000,2,IBM,3,1749000,5.25,,2e4944c46cf1406fa0f23c7c4383c129,21
registered,,,Prep. for BusinessEurope day event,1,Cabinet members of Vice-President Jyrki Katainen,4455ab5dd3eb4f4493998d02bd3150b7,Edward Bannerman,2015-06-08T00:00:00,deb862dc97f457ab0287f89367cd8785,21,3978240953-79,BUSINESSEUROPE,4000000,2,,23,4249999,29,,4455ab5dd3eb4f4493998d02bd3150b7,25
registered,,,Single market,1,Cabinet members of Vice-President Jyrki Katainen,29c9c54f8dba45ef987a7869f1fc3003,Grzegorz Radziejewski Edward Bannerman,2015-06-05T00:00:00,cfffb9c6f696dd3f92433b46f0ef551c,155,6200524920-25,Unilever,500000,2,,3,599999,3,,29c9c54f8dba45ef987a7869f1fc3003,21
registered,,,"DSM, TSM",9,,2597bf6d6ddf4e44a10adba0abfffdb9,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,214,02021363105-42,Ericsson,1000000,2,,7,1249999,6,,2597bf6d6ddf4e44a10adba0abfffdb9,21
registered,,,"DSM, TSM",9,,296b33c3518d4ac4a091ed56a22ae3dc,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,155,82853397708-89,"Liberty Global, Inc.",1000000,2,LGI,5,1249999,3.25,,296b33c3518d4ac4a091ed56a22ae3dc,21
registered,,,"DSM, TSM",9,,33061f0dfbea403e817949ef18d7db73,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,75,76704342721-41,Orange,900000,2,,5,999999,5,,33061f0dfbea403e817949ef18d7db73,21
registered,,,"DSM, TSM",9,,5ec51daea8424410b06bd40c08ded706,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,21,90142503473-81,Vodafone Belgium SA,1000000,2,VBSA,4,1249999,3.5,,5ec51daea8424410b06bd40c08ded706,21
registered,,,"DSM, TSM",9,,6cbb20c3c6084522bf8e2b8da842b298,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,209,52431421-12,"Telefonica, S.A.",,2,,6,,6,2000000,6cbb20c3c6084522bf8e2b8da842b298,21
registered,,,"DSM, TSM",9,,8cdb4d1e6f5e44148d144c37dc290a19,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,21,74126393166-46,Telenor,,2,,2,9999,2,,8cdb4d1e6f5e44148d144c37dc290a19,21
registered,,,"DSM, TSM",9,,aad6b3768d474cad8b35b15b246a3e8f,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,82,60052162589-72,Deutsche Telekom,,2,DT,3,,6,1130000,aad6b3768d474cad8b35b15b246a3e8f,21
registered,,,"DSM, TSM",9,,b844e28187b74ea3beebadbef0236d27,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,214,381805014604-45,TeliaSonera AB,200000,2,,2,299999,2,,b844e28187b74ea3beebadbef0236d27,21
registered,,,"DSM, TSM",9,,c518ff636bb9444a889adbf3bd7798b1,Commissioner Günther Oettinger,2015-03-03T00:00:00,f9efa9d6362f0eef7ce85e78dae535b8,21,36682861898-97,Telecom Italia,,2,,5,9999,4,,c518ff636bb9444a889adbf3bd7798b1,21
registered,,,TSM,4,,33061f0dfbea403e817949ef18d7db73,Commissioner Günther Oettinger,2015-03-02T00:00:00,7dea4183554cdcb2cf53b38b8b1fa988,75,76704342721-41,Orange,900000,2,,5,999999,5,,33061f0dfbea403e817949ef18d7db73,21
registered,,,TSM,4,,5ec51daea8424410b06bd40c08ded706,Commissioner Günther Oettinger,2015-03-02T00:00:00,7dea4183554cdcb2cf53b38b8b1fa988,21,90142503473-81,Vodafone Belgium SA,1000000,2,VBSA,4,1249999,3.5,,5ec51daea8424410b06bd40c08ded706,21
registered,,,TSM,4,,6cbb20c3c6084522bf8e2b8da842b298,Commissioner Günther Oettinger,2015-03-02T00:00:00,7dea4183554cdcb2cf53b38b8b1fa988,209,52431421-12,"Telefonica, S.A.",,2,,6,,6,2000000,6cbb20c3c6084522bf8e2b8da842b298,21
registered,,,TSM,4,,aad6b3768d474cad8b35b15b246a3e8f,Commissioner Günther Oettinger,2015-03-02T00:00:00,7dea4183554cdcb2cf53b38b8b1fa988,82,60052162589-72,Deutsche Telekom,,2,DT,3,,6,1130000,aad6b3768d474cad8b35b15b246a3e8f,21
registered,,,EU health policy,1,,8db289a99702466bb86f21854072325f,Commissioner Günther Oettinger,2015-02-04T00:00:00,7a4ae1fd36faded177f204c6ae7b35ba,82,260256215861-19,Otsuka Novel Products GmbH,,2,ONPG,,9999,1,,8db289a99702466bb86f21854072325f,21
registered,,,DSM,1,Cabinet members of Commissioner Günther Oettinger,c2c22b1c65374606b112021d74b43f60,Michael Hager,2015-06-08T00:00:00,3441cd2a29f4d0caee7c09b5f761ebd6,82,488753210783-18,Stiftung Ordnungspolitik - Centrum für Europäische Politik,10000,4,CEP,4,24999,12,,c2c22b1c65374606b112021d74b43f60,41
registered,,,TTIP,2,Cabinet members of Commissioner Cecilia Malmström,0dd4cb5b405244ec8a14818b14730fce,Christian Burgsmueller,2015-06-19T00:00:00,64f233d347b6b6b08b105cf8b73fced1,82,2349218828-41,Daimler Aktiengesellschaft,,2,DAI,5,,8.25,2500000,0dd4cb5b405244ec8a14818b14730fce,21
registered,,,TTIP,2,Cabinet members of Commissioner Cecilia Malmström,9fa785f89aab455cbfc7833ca4931713,Christian Burgsmueller,2015-06-19T00:00:00,64f233d347b6b6b08b105cf8b73fced1,82,7193977808-18,Bayerische Motoren Werke Aktiengesellschaft,1250000,2,BMW Group,4,1499999,5.25,,9fa785f89aab455cbfc7833ca4931713,21
registered,,,Resilience as an objective for Development and Humanitarian aid actors: maximising synergies.,1,Cabinet members of Commissioner Neven Mimica,33ef67b787a24fb38d602b58e62ebc35,Irena Andrassy,2015-06-18T00:00:00,ede4cb7489fa5dd80fc4292726443a90,209,743383317319-04,FUNDACION OXFAM INTERMON,10000000,3,,,,787.5,,33ef67b787a24fb38d602b58e62ebc35,31
registered,,,National Information Platforms for Nutrition,1,Cabinet members of Commissioner Neven Mimica,65cc2e3f1aef4efa92c5f11c1c93d4fc,Maud Arnould Ivan Prusina,2015-06-03T00:00:00,4a9a1c08c8700988398420e6993f339e,234,371567915480-41,Bill & Melinda Gates Foundation,50000,3,,,99999,2,,65cc2e3f1aef4efa92c5f11c1c93d4fc,31
registered,,,Information meeting on the current situation of the Solar Thermal Electricity industry,1,Cabinet members of Commissioner Miguel Arias Cañete,641dad10dbec4505b5790fe3e6a8e9ed,Yvon Slingenberg,2015-06-08T00:00:00,49ec180508572eec285f1088a8fc3785,21,347776811076-78,European Solar Thermal Electricity Association,10000,2,ESTELA,1,24999,3,,641dad10dbec4505b5790fe3e6a8e9ed,25
registered,,,fair working conditions,1,Cabinet members of Commissioner Marianne Thyssen,d53e6c7048984da1b296ddf578776f76,Inge Bernaerts,2015-06-12T00:00:00,6a98113e5ab6d474854dd31243fa0b58,21,33130841043-14,"European Federation of Food, Agriculture and Tourism Trade Unions",,2,EFFAT,,9999,8.25,,d53e6c7048984da1b296ddf578776f76,26
registered,,,point General Electric,1,Cabinet members of Commissioner Pierre Moscovici,495f921aa201408aba0d56c98fffeff5,Fabien Dell,2015-06-08T00:00:00,a80138c4fffb302c08849b3717179387,234,4016736872-59,General Electric Company,3250000,2,GE,4,3499999,9.5,,495f921aa201408aba0d56c98fffeff5,21
registered,,,"Food Supply Chain, Supply Chain Initiative, developments on the German retail market",1,Cabinet members of Commissioner Phil Hogan,a1578cf6a9964c468c324d249a15cb67,Carl-Christian Buhr,2015-06-15T00:00:00,6081990c5e2e62bccbb1b5b32974dd82,82,650035215812-91,EDEKA Zentrale AG & Co. KG,100000,2,EDEKA,1,199999,1,,a1578cf6a9964c468c324d249a15cb67,21
registered,,,"Covered Bonds, Capital Markets Union",1,Cabinet members of Commissioner Jonathan Hill,33597e7ffaf946858596408dcfe122d2,Mette Toftdal Grolleman,2015-06-17T00:00:00,61af3e3e27a1b6d910c8398dd2e4a888,75,78787381113-69,BNP PARIBAS,900000,2,,2,999999,6,,33597e7ffaf946858596408dcfe122d2,21
registered,,,Preparation meeting: PIN Road Safety Conference,1,,3c38cac518f94bdfb3154943a0bb59a9,Commissioner Violeta Bulc,2015-06-08T00:00:00,15a646079b6f296a60d7fec9a1f57ef3,21,78891371297-34,European Transport Safety Council,200000,3,ETSC,2,299999,5.25,,3c38cac518f94bdfb3154943a0bb59a9,31
registered,,,Structured Dialogue with Youth,1,Cabinet members of Commissioner Tibor Navracsics,4caf640e33bf41d2942c1c417cfbf415,Christine Mai,2015-07-09T00:00:00,7bcbf0200acc773d573c221193f5eafd,21,43251547769-22,European Youth Forum,50000,3,,4,99999,25.5,,4caf640e33bf41d2942c1c417cfbf415,31
registered,,,Climate policy and its link to development cooperation,1,Cabinet members of Commissioner Neven Mimica,a1f2638c81034e07a2ab3ed2c54e6097,Nils Behrndt,2015-06-17T00:00:00,4aa0384ae4fd2493111e656235930da1,155,64869491516-70,European Climate Foundation,300000,3,ECF,8,399999,3.75,,a1f2638c81034e07a2ab3ed2c54e6097,31
registered,,,EU IUCN cooperation and development-environment,1,Cabinet members of Commissioner Neven Mimica,1b221ae061494a919f54459dab6ada06,Paolo Berizzi Maria-Myrto Kanellopoulou,2015-02-06T00:00:00,c2f11a4b0f17046ab292dde2641f88e9,21,03518238467-61,International Union for Conservation of Nature EU Representative Office,,3,IUCN EURO,3,9999,7.5,,1b221ae061494a919f54459dab6ada06,31
registered,,,Reform of the ETS,1,Cabinet members of Commissioner Miguel Arias Cañete,e1c0a1bab8a0446f9a31d535f1cc6f35,Yvon Slingenberg,2015-05-19T00:00:00,9fe329143e1cfce5d7c35d43745d6951,21,19920706471-21,European Wind Energy Association,,2,EWEA,8,,7,0,e1c0a1bab8a0446f9a31d535f1cc6f35,25
registered,,,Vente à distance de produits soumis à accise à destination des particuliers,1,Cabinet members of Commissioner Pierre Moscovici,e28c971c42f54af387931fd05153a743,Maria Elena Scoppio,2015-06-22T00:00:00,7de8baa76cf10a738177dad270a04be7,75,392895453-71,Confédération Européenne des Vignerons Indépendants,10000,2,CEVI,,24999,1,,e28c971c42f54af387931fd05153a743,25
registered,,,"Food Supply Chain, Supply Chain Initiative",1,Cabinet members of Commissioner Phil Hogan,2cbddcfbae4c475b9e182728e5d92b4c,Carl-Christian Buhr,2015-06-18T00:00:00,e0da451b2992769f9ec0c56a81505cc3,82,73085531345-65,Deutscher Bauernverband,,2,DBV,4,,3.5,250000,2cbddcfbae4c475b9e182728e5d92b4c,25
registered,,,Markets in Financial Instruments Directive II/Energy Companies,1,,c12403d73ac34b1383532c163d8f2b71,Commissioner Jonathan Hill,2015-05-12T00:00:00,b24e8bb949acafbca9707bcd09aa979a,21,65470797015-89,Council of European Energy Regulators,,3,CEER,2,9999,8,,c12403d73ac34b1383532c163d8f2b71,31
registered,,,Markets in Financial Instruments Directive II,1,Cabinet members of Commissioner Jonathan Hill,b415aff8619f4d64a7be40969b9fdbbc,Lee Foulger,2015-06-08T00:00:00,6fe3fc915f41673b843850a113e37194,234,041415315167-65,Managed Funds Association,1250000,2,,,1499999,3,,b415aff8619f4d64a7be40969b9fdbbc,25
registered,,,Preparation meeting: PIN Road Safety Conference,1,Cabinet members of Commissioner Violeta Bulc,3c38cac518f94bdfb3154943a0bb59a9,Natasa Vidovic Jocelyn Fajardo,2015-06-08T00:00:00,aca16f4ac42ad3560be6178b63ae40d7,21,78891371297-34,European Transport Safety Council,200000,3,ETSC,2,299999,5.25,,3c38cac518f94bdfb3154943a0bb59a9,31
registered,,,Child migration,1,Cabinet members of President Jean-Claude Juncker,00156a0b93a74765b58aeb1ddc27fcad,Carlo Zadra,2015-07-10T00:00:00,862110d2db1d78b5ddde37cf59402663,21,11610562644-55,Save the Children International,200000,3,,2,299999,5.75,,00156a0b93a74765b58aeb1ddc27fcad,31
registered,,,Human rights and international justice,1,Cabinet members of High Representative/Vice-President Federica Mogherini,da8f74da1b764f77a8bd8b49f288c682,Fabrizia Panzetti,2015-06-23T00:00:00,52bfb12e6ae8ac7694c5fffe82bea58c,155,407363614347-45,World Federalist Movement-Institute for Global Policy including Coalition for the International Criminal Court,,3,WFM-IGP; CICC,1,9999,0.75,,da8f74da1b764f77a8bd8b49f288c682,31
registered,,,"Preparation of the meeting of the HR/VP Federica Mogherini with Amnesty International Secretary General, Mr Salil Shetty",1,Cabinet members of High Representative/Vice-President Federica Mogherini,36a480bcd35c40ccb8e50476db23a32c,Fabrizia Panzetti,2015-06-15T00:00:00,17d7d9b27ca2c9ea86877668ea56e32c,21,11063928073-34,Amnesty International European Institutions Office,800000,3,AI EIO,16,899999,7.75,,36a480bcd35c40ccb8e50476db23a32c,31
